,Date,File Name,Module,Commits,Added Lines,Removed Lines,Churn
210,2021-05-24 11:00:59+01:00,test_bug_1713783.py,nova\tests,b14f6ba62e4feed98e7293a6d67dbbc321994c7d,2,3,5
211,2021-05-24 11:00:59+01:00,test_bug_1837955.py,nova\tests,b14f6ba62e4feed98e7293a6d67dbbc321994c7d,2,3,5
212,2021-05-24 11:00:59+01:00,test_compute.py,nova\tests,b14f6ba62e4feed98e7293a6d67dbbc321994c7d,135,138,273
213,2021-05-24 11:00:59+01:00,test_compute_mgr.py,nova\tests,b14f6ba62e4feed98e7293a6d67dbbc321994c7d,5,6,11
214,2021-05-24 11:00:59+01:00,test_compute_utils.py,nova\tests,b14f6ba62e4feed98e7293a6d67dbbc321994c7d,11,12,23
215,2021-05-24 11:00:59+01:00,test_host_api.py,nova\tests,b14f6ba62e4feed98e7293a6d67dbbc321994c7d,11,14,25
216,2021-05-24 11:00:59+01:00,test_keypairs.py,nova\tests,b14f6ba62e4feed98e7293a6d67dbbc321994c7d,3,4,7
217,2021-05-24 11:00:59+01:00,test_resource_tracker.py,nova\tests,b14f6ba62e4feed98e7293a6d67dbbc321994c7d,3,4,7
218,2021-05-24 11:00:59+01:00,test_conductor.py,nova\tests,b14f6ba62e4feed98e7293a6d67dbbc321994c7d,5,6,11
219,2021-05-24 11:00:59+01:00,test_aggregate.py,nova\tests,b14f6ba62e4feed98e7293a6d67dbbc321994c7d,3,5,8
220,2021-05-24 11:00:59+01:00,test_objects.py,nova\tests,b14f6ba62e4feed98e7293a6d67dbbc321994c7d,2,1,3
221,2021-05-24 11:00:59+01:00,test_exception_wrapper.py,nova\tests,b14f6ba62e4feed98e7293a6d67dbbc321994c7d,3,4,7
222,2021-05-24 11:00:59+01:00,test_notifications.py,nova\tests,b14f6ba62e4feed98e7293a6d67dbbc321994c7d,23,24,47
223,2021-05-25 16:45:51+01:00,networking.rst,doc\source,472db13aaf140a3cd59877292b9518d7fb665d94,2,6,8
224,2021-05-26 17:26:05+01:00,libvirt_data.py,nova\tests,740e6f09bf5a3e5ab3c6dd6d412dd1fe33f81d9f,3,1,4
225,2021-05-26 17:26:05+01:00,test_driver.py,nova\tests,740e6f09bf5a3e5ab3c6dd6d412dd1fe33f81d9f,14,6,20
226,2021-05-26 17:26:05+01:00,config.py,nova\virt,740e6f09bf5a3e5ab3c6dd6d412dd1fe33f81d9f,6,0,6
227,2021-05-26 17:26:05+01:00,driver.py,nova\virt,740e6f09bf5a3e5ab3c6dd6d412dd1fe33f81d9f,9,0,9
228,2021-05-26 17:26:05+01:00,libvirt-vmcoreinfo-3be69e21dfe7dbd2.yaml,releasenotes\notes,740e6f09bf5a3e5ab3c6dd6d412dd1fe33f81d9f,10,0,10
229,2021-05-26 19:35:29+01:00,.zuul.yaml,,d5ed968826895d362f4f2aa21decfdebb9b1fd84,3,1,4
230,2021-05-26 19:35:31+01:00,test_bug_1928063.py,nova\tests,e98994027f0af0b22277bcfaed4ab6e6f4a2c74e,2,10,12
231,2021-05-26 19:35:31+01:00,test_hardware.py,nova\tests,e98994027f0af0b22277bcfaed4ab6e6f4a2c74e,4,4,8
232,2021-05-26 19:35:31+01:00,hardware.py,nova\virt,e98994027f0af0b22277bcfaed4ab6e6f4a2c74e,1,1,2
233,2021-05-28 00:27:03+00:00,neutron.py,nova\network,56eb253e9febccf721df6bca4eb851ad26cb70a6,1,0,1
234,2021-05-28 00:27:03+00:00,test_neutron.py,nova\tests,56eb253e9febccf721df6bca4eb851ad26cb70a6,2,0,2
235,2021-05-28 11:52:27+00:00,test_neutron.py,nova\tests,17ac1a40cbc7773e5f86e2f5ef2e14767a14e4c8,76,0,76
236,2021-05-28 14:26:56+02:00,request_spec.py,nova\objects,5c50a45a1e5b66e6ef97192bbaec6fdd54f9c2a4,5,2,7
237,2021-05-28 14:26:56+02:00,test_request_spec.py,nova\tests,5c50a45a1e5b66e6ef97192bbaec6fdd54f9c2a4,12,1,13
238,2021-05-31 10:43:49+02:00,api.rst,doc\source,fc3838a9b3700b4b83d6d34ae86b6ab057c2dab3,1,1,2
239,2021-05-31 10:43:49+02:00,deprecate-image-download-ext-point-cd5809e11bbd09d3.yaml,releasenotes\notes,fc3838a9b3700b4b83d6d34ae86b6ab057c2dab3,1,1,2
240,2021-05-31 10:43:49+02:00,deprecate-xen-driver-train-bd57a16fa51ab679.yaml,releasenotes\notes,fc3838a9b3700b4b83d6d34ae86b6ab057c2dab3,1,1,2
241,2021-05-31 10:43:49+02:00,remove-caching-scheduler-cfe0985b5a58bef4.yaml,releasenotes\notes,fc3838a9b3700b4b83d6d34ae86b6ab057c2dab3,2,2,4
242,2021-05-31 15:07:41+01:00,index.rst,doc\source,5cf06bf33d8f187d444f812177946e134e4c9932,0,1,1
243,2021-06-01 15:11:50+01:00,availability-zones.rst,doc\source,7c7a2a142d74a7deeda2a79baf21b689fe32cd08,4,6,10
244,2021-06-01 15:11:50+01:00,schedulers.rst,doc\source,7c7a2a142d74a7deeda2a79baf21b689fe32cd08,7,3,10
245,2021-06-01 15:11:50+01:00,scheduler.py,nova\conf,7c7a2a142d74a7deeda2a79baf21b689fe32cd08,15,4,19
246,2021-06-01 15:11:50+01:00,availability_zone_filter.py,nova\scheduler,7c7a2a142d74a7deeda2a79baf21b689fe32cd08,15,0,15
247,2021-06-01 15:11:50+01:00,test_aggregates.py,nova\tests,7c7a2a142d74a7deeda2a79baf21b689fe32cd08,0,8,8
248,2021-06-01 15:11:50+01:00,deprecate-AZ-filter-28406abc0135c1c3.yaml,releasenotes\notes,7c7a2a142d74a7deeda2a79baf21b689fe32cd08,18,0,18
249,2021-06-01 11:29:38-03:00,manager.py,nova\compute,33c8af1f8c46c9c37fcc28fb3409fbd3a78ae39f,94,16,110
250,2021-06-01 11:29:38-03:00,test_compute_mgr.py,nova\tests,33c8af1f8c46c9c37fcc28fb3409fbd3a78ae39f,106,8,114
251,2021-06-01 11:29:38-03:00,bug-1821755-7bd03319e34b6b10.yaml,releasenotes\notes,33c8af1f8c46c9c37fcc28fb3409fbd3a78ae39f,11,0,11
252,2021-06-02 15:41:51+01:00,driver.py,nova\virt,1cc52fd2f22ec37194519e473c88260bf90a3c8c,6,2,8
253,2021-06-02 15:41:51+01:00,fake.py,nova\virt,1cc52fd2f22ec37194519e473c88260bf90a3c8c,3,2,5
254,2021-06-02 15:41:51+01:00,driver.py,nova\virt,1cc52fd2f22ec37194519e473c88260bf90a3c8c,3,2,5
255,2021-06-02 15:41:51+01:00,driver.py,nova\virt,1cc52fd2f22ec37194519e473c88260bf90a3c8c,4,1,5
256,2021-06-02 15:41:51+01:00,driver.py,nova\virt,1cc52fd2f22ec37194519e473c88260bf90a3c8c,4,2,6
257,2021-06-02 15:41:51+01:00,driver.py,nova\virt,1cc52fd2f22ec37194519e473c88260bf90a3c8c,3,2,5
258,2021-06-02 20:27:09-05:00,servers.py,nova\policies,2c761066e0a2a3eaafa4919ec5102f68d401f050,0,20,20
259,2021-06-03 09:46:18-05:00,policy-concepts.rst,doc\source,0b63f9effef6d11a91b08c598059b8746eac7fe8,63,0,63
260,2021-06-03 19:29:34+00:00,test_report.py,nova\tests,7b11409463de6efedab54aa0dcd0b9c423521c0a,31,31,62
261,2021-06-04 09:03:43+02:00,test_evacuate.py,nova\tests,bfde6861307e4667ebe99fd9c49ad4235e183381,0,4,4
262,2021-06-04 09:03:43+02:00,test_migrate_server.py,nova\tests,bfde6861307e4667ebe99fd9c49ad4235e183381,0,4,4
263,2021-06-04 09:03:43+02:00,test_server_actions.py,nova\tests,bfde6861307e4667ebe99fd9c49ad4235e183381,0,5,5
264,2021-06-07 09:31:14+01:00,test_driver.py,nova\tests,26d65fc882e42b824409dff87ff026dee1debe20,102,3,105
265,2021-06-07 09:31:14+01:00,driver.py,nova\virt,26d65fc882e42b824409dff87ff026dee1debe20,22,8,30
266,2021-06-07 18:29:32+01:00,test_designer.py,nova\tests,4d8bf15fec15dc3416023e577e0f2c277c216506,2,2,4
267,2021-06-07 18:29:32+01:00,test_driver.py,nova\tests,4d8bf15fec15dc3416023e577e0f2c277c216506,145,47,192
268,2021-06-07 18:29:32+01:00,test_migration.py,nova\tests,4d8bf15fec15dc3416023e577e0f2c277c216506,41,12,53
269,2021-06-07 18:29:32+01:00,designer.py,nova\virt,4d8bf15fec15dc3416023e577e0f2c277c216506,7,3,10
270,2021-06-07 18:29:32+01:00,driver.py,nova\virt,4d8bf15fec15dc3416023e577e0f2c277c216506,15,6,21
271,2021-06-07 18:29:32+01:00,migration.py,nova\virt,4d8bf15fec15dc3416023e577e0f2c277c216506,5,4,9
272,2021-06-09 15:18:47+01:00,lower-constraints.txt,,5c02091647f80fb3c818d5d47db2de49763c66cf,1,0,1
273,2021-06-09 15:18:47+01:00,test-requirements.txt,,5c02091647f80fb3c818d5d47db2de49763c66cf,1,0,1
274,2021-06-09 13:39:43-04:00,overview.rst,doc\source,7a0b2d34822d5347a8a83d1bb68592f6c1a1d102,8,0,8
275,2021-06-09 22:20:38+00:00,requestlog.py,nova\api,375a8452bbb2b3d12fbf82f725e977c3ce4b09b7,13,1,14
276,2021-06-09 22:20:38+00:00,test_requestlog.py,nova\tests,375a8452bbb2b3d12fbf82f725e977c3ce4b09b7,20,1,21
277,2021-06-10 11:00:22+02:00,tox.ini,,531fa4cd04ca1b8ee869f95d427ea26df0852541,1,1,2
278,2021-06-10 18:07:47+02:00,__init__.py,nova\tests,7085770b2019ec97ef28063f48048f99c3087278,0,0,0
279,2021-06-10 18:07:47+02:00,test_notifications.py,nova\tests,7085770b2019ec97ef28063f48048f99c3087278,9,10,19
280,2021-06-10 18:07:47+02:00,notifications.py,nova\tests,d71dfa8b8d7f3e170a0ff66064bdf950a787a028,171,8,179
281,2021-06-10 18:07:47+02:00,fake_notifier.py,nova\tests,d71dfa8b8d7f3e170a0ff66064bdf950a787a028,0,153,153
282,2021-06-11 11:47:28+02:00,tox.ini,,47bedbb77a95308bc585a7d40fcb343257e4ce0b,1,1,2
283,2021-06-11 13:31:48+01:00,.zuul.yaml,,7c478ac0992d9713c0fd7ea0a0498f0b7f92ce0d,4,2,6
284,2021-06-11 16:36:48+02:00,libvirt-distro-support-matrix.rst,doc\source,31491e5bc3a08ecf85b7efa276e9f818bb5e4898,7,6,13
285,2021-06-12 06:23:50+00:00,driver.py,nova\virt,7c7682149940465acb3d9c5023262af97886055c,5,0,5
286,2021-06-14 19:38:51+02:00,test_driver.py,nova\tests,eb67ec24e31d79749f2fa515fa69d861dfb12244,46,0,46
287,2021-06-14 19:38:51+02:00,driver.py,nova\virt,eb67ec24e31d79749f2fa515fa69d861dfb12244,9,1,10
288,2021-06-15 12:39:26+02:00,fs.py,nova\privsep,e59fc77c3d924cfab6ddcd780ae0604a84e64c30,11,4,15
289,2021-06-15 12:39:26+02:00,test_fs.py,nova\tests,e59fc77c3d924cfab6ddcd780ae0604a84e64c30,4,2,6
290,2021-06-15 07:35:36-04:00,middleware.py,nova,b02a95a18b5da37db6d4f30a5dea07e2a4187245,6,2,8
291,2021-06-15 17:35:20+01:00,test_evacuate.sh,gate,6aa580c15f919717cb17260f36e20e06afe24bae,0,164,164
292,2021-06-16 02:19:26+00:00,test_middleware.py,nova\tests,d9665465161e83afaefe16bba158fef4a83efede,28,0,28
293,2021-06-16 10:10:27+01:00,migration.py,nova\db,6df671fea75e1c91c0d28f364aeef5872cc7815a,0,38,38
294,2021-06-16 10:10:27+01:00,fakes.py,nova\tests,6df671fea75e1c91c0d28f364aeef5872cc7815a,0,133,133
295,2021-06-16 10:10:29+01:00,utils.py,nova\db,194df1fa628b4c4ba4a20e7e869f192e4f3c81e8,0,116,116
296,2021-06-16 10:10:29+01:00,exception.py,nova,194df1fa628b4c4ba4a20e7e869f192e4f3c81e8,0,4,4
297,2021-06-16 10:10:29+01:00,test_db_api.py,nova\tests,194df1fa628b4c4ba4a20e7e869f192e4f3c81e8,0,3,3
298,2021-06-16 10:10:29+01:00,test_migration_utils.py,nova\tests,194df1fa628b4c4ba4a20e7e869f192e4f3c81e8,0,189,189
299,2021-06-16 10:10:29+01:00,api.py,nova\db,d6cad899ca0de3662c19caa13636b19989c83f7a,0,39,39
300,2021-06-16 10:10:29+01:00,067_train.py,nova\db,3b18b788f20d5c7df44759043b3da86b561a5dd0,313,320,633
301,2021-06-16 10:10:29+01:00,402_train.py,nova\db,3b18b788f20d5c7df44759043b3da86b561a5dd0,892,877,1769
302,2021-06-16 10:10:29+01:00,402_train.py,nova\db,66daa87339bb4141a80a3ba614fd95cefed4c4b8,156,233,389
303,2021-06-16 10:10:29+01:00,402_train.py,nova\db,5819fe46a9bb0ee280cf3c46b11e77d260bc688c,85,112,197
304,2021-06-16 10:10:29+01:00,api.py,nova\compute,7ab2947720ce777a152dc8d2886ddc831f1756b9,14,20,34
305,2021-06-16 10:10:29+01:00,manager.py,nova\conductor,7ab2947720ce777a152dc8d2886ddc831f1756b9,1,3,4
306,2021-06-16 10:10:29+01:00,base.py,nova\db,7ab2947720ce777a152dc8d2886ddc831f1756b9,0,27,27
307,2021-06-16 10:10:29+01:00,manager.py,nova,7ab2947720ce777a152dc8d2886ddc831f1756b9,2,2,4
308,2021-06-16 10:10:29+01:00,neutron.py,nova\network,7ab2947720ce777a152dc8d2886ddc831f1756b9,1,3,4
309,2021-06-16 10:10:29+01:00,test_host_api.py,nova\tests,7ab2947720ce777a152dc8d2886ddc831f1756b9,99,105,204
310,2021-06-16 10:10:29+01:00,test_virtapi.py,nova\tests,7ab2947720ce777a152dc8d2886ddc831f1756b9,0,1,1
311,2021-06-16 10:10:29+01:00,api.py,nova\db,1d60cd7e0568913072effb8e3068dacc64dbdbbb,185,80,265
312,2021-06-16 10:10:29+01:00,api.py,nova\db,1d60cd7e0568913072effb8e3068dacc64dbdbbb,431,100,531
313,2021-06-16 10:10:29+01:00,migration.py,nova\db,1d60cd7e0568913072effb8e3068dacc64dbdbbb,3,0,3
314,2021-06-16 10:10:29+01:00,api.py,nova\db,b5dd59f8f9029a845ac352e87ab110d6e84511d0,25,23,48
315,2021-06-16 10:10:29+01:00,api.py,nova\db,b5dd59f8f9029a845ac352e87ab110d6e84511d0,27,20,47
316,2021-06-16 10:10:29+01:00,migration.py,nova\db,070e83b749a53ca802dc4eb53138970339914be4,27,32,59
317,2021-06-16 10:10:29+01:00,test_sqlalchemy_migration.py,nova\tests,070e83b749a53ca802dc4eb53138970339914be4,8,7,15
318,2021-06-16 15:51:38+01:00,.zuul.yaml,,98b01c9a59df4912f5a162c2c52d1f00c84d24c2,15,1,16
319,2021-06-16 15:51:38+01:00,check-cherry-picks.sh,tools,98b01c9a59df4912f5a162c2c52d1f00c84d24c2,0,5,5
320,2021-06-16 15:51:38+01:00,tox.ini,,98b01c9a59df4912f5a162c2c52d1f00c84d24c2,9,3,12
321,2021-06-17 01:57:12+00:00,nova-manage.rst,doc\source,bc71331bcaa92718fce06ac3d2ecda6a4c9d2d20,16,1,17
322,2021-06-17 01:57:12+00:00,manage.py,nova\cmd,bc71331bcaa92718fce06ac3d2ecda6a4c9d2d20,16,4,20
323,2021-06-17 01:57:12+00:00,api.py,nova\db,bc71331bcaa92718fce06ac3d2ecda6a4c9d2d20,4,2,6
324,2021-06-17 01:57:12+00:00,api.py,nova\db,bc71331bcaa92718fce06ac3d2ecda6a4c9d2d20,20,4,24
325,2021-06-17 01:57:12+00:00,test_archive.py,nova\tests,bc71331bcaa92718fce06ac3d2ecda6a4c9d2d20,68,12,80
326,2021-06-17 01:57:12+00:00,test_nova_manage.py,nova\tests,bc71331bcaa92718fce06ac3d2ecda6a4c9d2d20,117,0,117
327,2021-06-17 01:57:12+00:00,test_manage.py,nova\tests,bc71331bcaa92718fce06ac3d2ecda6a4c9d2d20,54,19,73
328,2021-06-17 01:57:12+00:00,test_db_api.py,nova\tests,bc71331bcaa92718fce06ac3d2ecda6a4c9d2d20,81,4,85
329,2021-06-17 01:57:12+00:00,archive-task-logs-fa9dd7c5859b5e30.yaml,releasenotes\notes,bc71331bcaa92718fce06ac3d2ecda6a4c9d2d20,22,0,22
330,2021-06-17 11:10:22+01:00,test_db_api.py,nova\tests,4de5a92d4e79776a5329c4020518f70f4f633a4e,37,17,54
331,2021-06-18 12:15:27+01:00,test_numa_servers.py,nova\tests,fe25fa13e0572aafb62b28bf7fa843a1860e5010,37,2,39
332,2021-06-18 12:34:22+01:00,instance_numa.py,nova\objects,387823b36d091abbaa37efb930fc98b94a5bbb93,2,0,2
333,2021-06-18 12:34:22+01:00,test_numa_servers.py,nova\tests,387823b36d091abbaa37efb930fc98b94a5bbb93,9,18,27
334,2021-06-18 12:34:22+01:00,test_hardware.py,nova\tests,387823b36d091abbaa37efb930fc98b94a5bbb93,20,161,181
335,2021-06-18 12:34:22+01:00,hardware.py,nova\virt,387823b36d091abbaa37efb930fc98b94a5bbb93,4,125,129
336,2021-06-18 12:34:22+01:00,driver.py,nova\virt,387823b36d091abbaa37efb930fc98b94a5bbb93,1,2,3
337,2021-06-18 12:34:22+01:00,bug-1910466-max-vcpu-topologies-with-numa-9a9ceb1b0fc7c33d.yaml,releasenotes\notes,387823b36d091abbaa37efb930fc98b94a5bbb93,23,0,23
338,2021-06-18 12:34:27+01:00,bindep.txt,,085de864db31631ead22f9c23488ed05b6bd5f88,5,3,8
339,2021-06-18 12:34:27+01:00,test-setup.sh,tools,085de864db31631ead22f9c23488ed05b6bd5f88,35,0,35
340,2021-06-18 12:34:44+01:00,.zuul.yaml,,b5b2e998249436e2b6fbdedc2343e9288ee735d9,29,4,33
341,2021-06-18 18:14:39+01:00,migrate_data.py,nova\objects,99cf5292c782828ea33a3448ae0e7da028d5d176,4,1,5
342,2021-06-18 18:14:39+01:00,test_migrate_data.py,nova\tests,99cf5292c782828ea33a3448ae0e7da028d5d176,21,0,21
343,2021-06-18 18:14:39+01:00,test_driver.py,nova\tests,99cf5292c782828ea33a3448ae0e7da028d5d176,22,0,22
344,2021-06-21 15:04:43+08:00,secure-live-migration-with-qemu-native-tls.rst,doc\source,c31d3f96b1e61fef1425355e89d0df46b7ed3345,1,1,2
345,2021-06-22 16:34:46+01:00,neutron.py,nova\network,fa0fb2fe3d61de1cb871c48ee97053cf2fb5827a,2,1,3
346,2021-06-22 16:34:46+01:00,test_neutron.py,nova\tests,fa0fb2fe3d61de1cb871c48ee97053cf2fb5827a,1,0,1
347,2021-06-23 13:05:35+00:00,.zuul.yaml,,17cca270a6c0a586a37754921cba26df3d8aff9b,4,4,8
348,2021-06-28 12:48:26+00:00,host.py,nova\virt,a569a51fedd058fdae2eb0066e087c37688987f8,17,4,21
349,2021-06-28 12:48:26+00:00,fix-pci-passthrough-for-cavium-thunderx-8fbd1c40718569e2.yaml,releasenotes\notes,a569a51fedd058fdae2eb0066e087c37688987f8,12,0,12
350,2021-06-29 11:40:04+01:00,driver.py,nova\scheduler,97d25371b3cbd20eab3b13b230fb87dfee8478bf,0,12,12
351,2021-06-29 11:40:04+01:00,filter_scheduler.py,nova\scheduler,97d25371b3cbd20eab3b13b230fb87dfee8478bf,9,14,23
352,2021-06-29 11:40:04+01:00,manager.py,nova\scheduler,97d25371b3cbd20eab3b13b230fb87dfee8478bf,1,1,2
353,2021-06-29 11:40:04+01:00,integrated_helpers.py,nova\tests,97d25371b3cbd20eab3b13b230fb87dfee8478bf,3,0,3
354,2021-06-29 11:40:04+01:00,test_bug_1671648.py,nova\tests,97d25371b3cbd20eab3b13b230fb87dfee8478bf,0,13,13
355,2021-06-29 11:40:04+01:00,test_bug_1741125.py,nova\tests,97d25371b3cbd20eab3b13b230fb87dfee8478bf,0,14,14
356,2021-06-29 11:40:04+01:00,test_bug_1741307.py,nova\tests,97d25371b3cbd20eab3b13b230fb87dfee8478bf,0,100,100
357,2021-06-29 11:40:04+01:00,test_nova_manage.py,nova\tests,97d25371b3cbd20eab3b13b230fb87dfee8478bf,29,30,59
358,2021-06-29 12:22:29+01:00,filter_scheduler.py,nova\scheduler,b20753b313089fd20bec3198104bbeaece3cad41,1,0,1
359,2021-06-29 12:22:29+01:00,host_manager.py,nova\scheduler,b20753b313089fd20bec3198104bbeaece3cad41,6,6,12
360,2021-06-29 12:22:29+01:00,manager.py,nova\scheduler,b20753b313089fd20bec3198104bbeaece3cad41,0,2,2
361,2021-06-29 12:22:29+01:00,test_host_manager.py,nova\tests,b20753b313089fd20bec3198104bbeaece3cad41,85,39,124
362,2021-06-29 12:23:32+01:00,driver.py,nova\scheduler,c4b47047837361a5a1ea80479dcfc634cca59286,0,9,9
363,2021-06-29 12:23:32+01:00,test_filter_scheduler.py,nova\tests,c4b47047837361a5a1ea80479dcfc634cca59286,0,17,17
364,2021-06-29 12:23:32+01:00,fakes.py,nova\tests,6d745036bc98cac674d2740dc20c2029dc201522,0,9,9
365,2021-06-29 12:24:41+01:00,eventlet-profiling.rst,doc\source,e0534cc2893dbe7bf844f7223cfbba84a2a4e782,17,58,75
366,2021-06-29 12:24:41+01:00,migrate.py,nova\conductor,e0534cc2893dbe7bf844f7223cfbba84a2a4e782,6,4,10
367,2021-06-29 12:24:41+01:00,driver.py,nova\scheduler,e0534cc2893dbe7bf844f7223cfbba84a2a4e782,472,9,481
368,2021-06-29 12:24:41+01:00,filter_scheduler.py,nova\scheduler,e0534cc2893dbe7bf844f7223cfbba84a2a4e782,0,489,489
369,2021-06-29 12:24:41+01:00,manager.py,nova\scheduler,e0534cc2893dbe7bf844f7223cfbba84a2a4e782,2,2,4
370,2021-06-29 12:24:41+01:00,test_bug_1781710.py,nova\tests,e0534cc2893dbe7bf844f7223cfbba84a2a4e782,8,6,14
371,2021-06-29 12:24:41+01:00,test_bug_1790204.py,nova\tests,e0534cc2893dbe7bf844f7223cfbba84a2a4e782,3,2,5
372,2021-06-29 12:24:41+01:00,test_servers.py,nova\tests,e0534cc2893dbe7bf844f7223cfbba84a2a4e782,4,4,8
373,2021-06-29 12:24:41+01:00,test_driver.py,nova\tests,e0534cc2893dbe7bf844f7223cfbba84a2a4e782,76,92,168
374,2021-06-29 12:24:41+01:00,test_manager.py,nova\tests,e0534cc2893dbe7bf844f7223cfbba84a2a4e782,0,14,14
375,2021-06-29 12:24:41+01:00,test_cross_cell.py,nova\tests,e0534cc2893dbe7bf844f7223cfbba84a2a4e782,1,1,2
376,2021-07-02 13:02:02-07:00,test_driver.py,nova\tests,f84d5917c6fb045f03645d9f80eafbc6e5f94bdd,12,0,12
377,2021-07-02 13:02:02-07:00,driver.py,nova\virt,f84d5917c6fb045f03645d9f80eafbc6e5f94bdd,15,1,16
378,2021-07-02 13:02:02-07:00,minimize-bug-1841481-race-window-f76912d4985770ad.yaml,releasenotes\notes,f84d5917c6fb045f03645d9f80eafbc6e5f94bdd,13,0,13
379,2021-07-04 16:00:55-05:00,lower-constraints.txt,,dfda0c0482acf579452742860cec2bdd64ac616a,1,1,2
380,2021-07-04 16:00:55-05:00,attach_interfaces.py,nova\policies,dfda0c0482acf579452742860cec2bdd64ac616a,11,16,27
381,2021-07-04 16:00:55-05:00,baremetal_nodes.py,nova\policies,dfda0c0482acf579452742860cec2bdd64ac616a,9,11,20
382,2021-07-04 16:00:55-05:00,base.py,nova\policies,dfda0c0482acf579452742860cec2bdd64ac616a,16,24,40
383,2021-07-04 16:00:55-05:00,deferred_delete.py,nova\policies,dfda0c0482acf579452742860cec2bdd64ac616a,9,11,20
384,2021-07-04 16:00:55-05:00,flavor_access.py,nova\policies,dfda0c0482acf579452742860cec2bdd64ac616a,8,8,16
385,2021-07-04 16:00:55-05:00,floating_ips.py,nova\policies,dfda0c0482acf579452742860cec2bdd64ac616a,13,23,36
386,2021-07-04 16:00:55-05:00,hosts.py,nova\policies,dfda0c0482acf579452742860cec2bdd64ac616a,13,23,36
387,2021-07-04 16:00:55-05:00,hypervisors.py,nova\policies,dfda0c0482acf579452742860cec2bdd64ac616a,15,26,41
388,2021-07-04 16:00:55-05:00,instance_actions.py,nova\policies,dfda0c0482acf579452742860cec2bdd64ac616a,10,11,21
389,2021-07-04 16:00:55-05:00,instance_usage_audit_log.py,nova\policies,dfda0c0482acf579452742860cec2bdd64ac616a,9,11,20
390,2021-07-04 16:00:55-05:00,limits.py,nova\policies,dfda0c0482acf579452742860cec2bdd64ac616a,8,7,15
391,2021-07-04 16:00:55-05:00,multinic.py,nova\policies,dfda0c0482acf579452742860cec2bdd64ac616a,9,11,20
392,2021-07-04 16:00:55-05:00,networks.py,nova\policies,dfda0c0482acf579452742860cec2bdd64ac616a,9,11,20
393,2021-07-04 16:00:55-05:00,rescue.py,nova\policies,dfda0c0482acf579452742860cec2bdd64ac616a,8,8,16
394,2021-07-04 16:00:55-05:00,security_groups.py,nova\policies,dfda0c0482acf579452742860cec2bdd64ac616a,17,35,52
395,2021-07-04 16:00:55-05:00,server_password.py,nova\policies,dfda0c0482acf579452742860cec2bdd64ac616a,9,11,20
396,2021-07-04 16:00:55-05:00,services.py,nova\policies,dfda0c0482acf579452742860cec2bdd64ac616a,11,13,24
397,2021-07-04 16:00:55-05:00,tenant_networks.py,nova\policies,dfda0c0482acf579452742860cec2bdd64ac616a,9,11,20
398,2021-07-04 16:00:55-05:00,volumes.py,nova\policies,dfda0c0482acf579452742860cec2bdd64ac616a,17,35,52
399,2021-07-04 16:00:55-05:00,requirements.txt,,dfda0c0482acf579452742860cec2bdd64ac616a,1,1,2
400,2021-07-05 09:10:23+08:00,claims.py,nova\compute,97a566ad9c3a6ab059dc94d154fb747e4b7d9ccd,2,0,2
401,2021-07-05 11:04:42+01:00,status.py,nova\cmd,43de2421b37e5e91418819f728c56bc56fa8d7ed,9,8,17
402,2021-07-05 11:04:42+01:00,api.py,nova\db,43de2421b37e5e91418819f728c56bc56fa8d7ed,107,107,214
403,2021-07-05 11:04:42+01:00,api_models.py,nova\db,43de2421b37e5e91418819f728c56bc56fa8d7ed,306,287,593
404,2021-07-05 11:04:42+01:00,models.py,nova\db,43de2421b37e5e91418819f728c56bc56fa8d7ed,603,581,1184
405,2021-07-05 11:04:42+01:00,aggregate.py,nova\objects,43de2421b37e5e91418819f728c56bc56fa8d7ed,13,14,27
406,2021-07-05 11:04:42+01:00,cell_mapping.py,nova\objects,43de2421b37e5e91418819f728c56bc56fa8d7ed,9,9,18
407,2021-07-05 11:04:42+01:00,compute_node.py,nova\objects,43de2421b37e5e91418819f728c56bc56fa8d7ed,6,7,13
408,2021-07-05 11:04:42+01:00,flavor.py,nova\objects,43de2421b37e5e91418819f728c56bc56fa8d7ed,12,12,24
409,2021-07-05 11:04:42+01:00,host_mapping.py,nova\objects,43de2421b37e5e91418819f728c56bc56fa8d7ed,5,5,10
410,2021-07-05 11:04:42+01:00,instance.py,nova\objects,43de2421b37e5e91418819f728c56bc56fa8d7ed,8,7,15
411,2021-07-05 11:04:42+01:00,instance_group.py,nova\objects,43de2421b37e5e91418819f728c56bc56fa8d7ed,4,5,9
412,2021-07-05 11:04:42+01:00,instance_mapping.py,nova\objects,43de2421b37e5e91418819f728c56bc56fa8d7ed,19,22,41
413,2021-07-05 11:04:42+01:00,quota.py,nova,43de2421b37e5e91418819f728c56bc56fa8d7ed,6,9,15
414,2021-07-05 11:04:42+01:00,test_archive.py,nova\tests,43de2421b37e5e91418819f728c56bc56fa8d7ed,3,4,7
415,2021-07-05 11:04:42+01:00,test_db_api.py,nova\tests,43de2421b37e5e91418819f728c56bc56fa8d7ed,21,24,45
416,2021-07-05 11:05:04+01:00,migration.py,nova\db,4bbea58cbb0f24f5be52738d8361c37d286506eb,110,6,116
417,2021-07-05 11:05:04+01:00,migration.py,nova\db,4bbea58cbb0f24f5be52738d8361c37d286506eb,0,140,140
